年份,省份,low_低空经济产业规模,low_航空运输业就业人员数,low_低空经济企业个数,low_低空交通起降基础设施数量,low_互联网宽带接入端口,low_民用通用机场数量,low_航空邮路总长度,low_民用机场旅客吞吐量,low_货邮吞吐量,low_移动电话基站密度,low_公共安全财政支出,low_科学研究和技术服务业城镇单位就业人员,low_规模以上工业企业R&D经费,low_高技术产业有效发明专利数,low_低空经济政策数量,low_score,green_道路网密度,green_万人公交车标台数,green_公交站点500m覆盖率,green_新能源充电桩数量,green_人均道路面积,green_绿色交通出行分担率,green_私家车拥有量,green_城市化率,green_人口密度,green_人均GDP,green_全年空气质量优良天数,green_可吸入颗粒物年均浓度,green_二氧化碳年排放量,green_高峰期平均车速,green_高峰拥堵延时指数,green_建成区绿化覆盖率,green_环保财政支出占比,green_道路运输财政支出占比,green_新能源车辆占有率,green_score,区域,low_score_lag1,low_低空经济产业规模_lag1,low_航空运输业就业人员数_lag1,low_低空经济企业个数_lag1,low_低空交通起降基础设施数量_lag1,low_互联网宽带接入端口_lag1,low_民用通用机场数量_lag1,low_规模以上工业企业R&D经费_lag1,low_高技术产业有效发明专利数_lag1,low_低空经济政策数量_lag1,green_道路网密度_lag1,green_新能源充电桩数量_lag1,green_绿色交通出行分担率_lag1,green_新能源车辆占有率_lag1,green_人均GDP_lag1,green_城市化率_lag1,green_score_lag1,low_policy_intensity,green_support_base,policy_trend,gdp_trend,target_trend,year_index,region_code,预测值,情景
2027,宁夏,0.012010877026630616,0.0164137088726373,0.0,0.12507480596001028,0.047503799467087715,0.1428571428571428,0.0179175771518661,0.0989957149616479,0.0023329798515376,0.0239150819349885,0.0052975092925922,0.0,0.0281039651870386,0.0060580816312875655,0.2868571428571428,0.09162097453242198,0.2113207547169811,0.4279959718026183,0.4444444444444444,0.024813070315582643,0.7905405405405405,0.2317408906882591,0.9551911696559476,0.5268092613009923,0.02595844606667,0.3644244142136179,0.5058823529411764,0.5574948665297741,0.9965149352303568,0.4614942528735632,0.8359728506787331,0.0373662252856883,0.748314606741573,0.5592625109745389,0.10857042500878113,0.2592001935978299,西部,0.0189532327121236,0.0043090181594336,0.018253176246295,0.0,0.0769230769230769,0.0396230139149314,0.1428571428571428,0.0154783005914473,0.002386111702594,0.1428571428571428,0.2113207547169811,0.0144643206984374,0.1578947368421052,0.0656831752722163,0.3276867508591288,0.4893054024255789,0.2592001935978299,0.09846473005815957,0.10586009955137123,0.04456164936112831,0.024476266626287768,0.0,11,2,0.26903359021475687,加大投入情景
2028,宁夏,0.012958588721410003,0.0164137088726373,0.0,0.13494376524314572,0.048383499457218974,0.1428571428571428,0.0179175771518661,0.0989957149616479,0.0023329798515376,0.0239150819349885,0.0052975092925922,0.0,0.03032149321753755,0.006536091255161803,0.3228571428571428,0.10152341625887958,0.2113207547169811,0.4279959718026183,0.4444444444444444,0.025477706127607174,0.7905405405405405,0.23502024291497972,0.9551911696559476,0.5308930540242558,0.02595844606667,0.37054348087018985,0.5058823529411764,0.5574948665297741,0.9965149352303568,0.4614942528735632,0.8359728506787331,0.0373662252856883,0.748314606741573,0.5592625109745389,0.11103793466807159,0.2592001935978299,西部,0.0189532327121236,0.0043090181594336,0.018253176246295,0.0,0.0769230769230769,0.0396230139149314,0.1428571428571428,0.0154783005914473,0.002386111702594,0.1428571428571428,0.2113207547169811,0.0144643206984374,0.1578947368421052,0.0656831752722163,0.3276867508591288,0.4893054024255789,0.2592001935978299,0.108907174578216,0.10780942031361285,0.05500409388118473,0.030595333282859738,0.0,12,2,0.2704110546049787,加大投入情景
2029,宁夏,0.01398107909008891,0.0164137088726373,0.0,0.14559142937083097,0.04926319944735023,0.1428571428571428,0.0179175771518661,0.0989957149616479,0.0023329798515376,0.0239150819349885,0.0052975092925922,0.0,0.03271399408668478,0.007051817967451673,0.35885714285714276,0.1116390926744398,0.2113207547169811,0.4279959718026183,0.4444444444444444,0.02614234193963171,0.7905405405405405,0.2382995951417004,0.9551911696559476,0.5349768467475193,0.02595844606667,0.3766625475267618,0.5058823529411764,0.5574948665297741,0.9965149352303568,0.4614942528735632,0.8359728506787331,0.0373662252856883,0.748314606741573,0.5592625109745389,0.11350544432736207,0.2592001935978299,西部,0.0189532327121236,0.0043090181594336,0.018253176246295,0.0,0.0769230769230769,0.0396230139149314,0.1428571428571428,0.0154783005914473,0.002386111702594,0.1428571428571428,0.2113207547169811,0.0144643206984374,0.1578947368421052,0.0656831752722163,0.3276867508591288,0.4893054024255789,0.2592001935978299,0.11960546241300438,0.10975874107585451,0.06570238171597312,0.03671439993943171,0.0,13,2,0.26920497797653375,加大投入情景
2030,宁夏,0.015084248503108022,0.0164137088726373,0.0,0.15707924162371278,0.05014289943748148,0.1428571428571428,0.0179175771518661,0.0989957149616479,0.0023329798515376,0.0239150819349885,0.0052975092925922,0.0,0.03529527393079224,0.007608237814428006,0.3948571428571428,0.12198482894583677,0.2113207547169811,0.4279959718026183,0.4444444444444444,0.026806977751656247,0.7905405405405405,0.24157894736842103,0.9551911696559476,0.5390606394707828,0.02595844606667,0.3827816141833337,0.5058823529411764,0.5574948665297741,0.9965149352303568,0.4614942528735632,0.8359728506787331,0.0373662252856883,0.748314606741573,0.5592625109745389,0.11597295398665255,0.2592001935978299,西部,0.0189532327121236,0.0043090181594336,0.018253176246295,0.0,0.0769230769230769,0.0396230139149314,0.1428571428571428,0.0154783005914473,0.002386111702594,0.1428571428571428,0.2113207547169811,0.0144643206984374,0.1578947368421052,0.0656831752722163,0.3276867508591288,0.4893054024255789,0.2592001935978299,0.13057978073960302,0.11170806183809615,0.07667670004257177,0.04283346659600357,0.0,14,2,0.269211114451939,加大投入情景
2024,安徽,0.18414489333449438,0.027748402567807,0.0,0.2562475408787786,0.44632172110924706,0.3571428571428571,0.010110203403224,0.0793898318638917,0.0190880169671261,0.0755013188757281,0.218522258319431,0.1377840909090908,0.3525606258165203,0.1494388100189809,0.6074285714285714,0.3099640882954692,0.3405660377358491,0.2880161127895267,0.7354497354497355,0.2552455099073147,0.5,0.41914979757085,0.6251585800344888,0.3856405733186328,0.1094491806626167,0.3702418874425939,0.7,0.6498973305954825,0.7688994174638342,0.5120689655172413,0.503393665158371,0.2341737710865227,0.2719101123595506,0.1141352063213344,0.16957323498419388,0.295496360505865,中部,0.0982581502935849,0.0827947060634041,0.0235034778593663,0.0,0.1538461538461538,0.3927760781604658,0.3571428571428571,0.2379855275577975,0.1161554166614477,0.2857142857142857,0.3330188679245283,0.1632189046077774,0.3522267206477734,0.1109940288022479,0.3429765648515245,0.3528114663726571,0.295496360505865,0.32051043733578605,0.26623628560010626,0.05596448645880614,0.006546516673837599,0.0,8,1,0.29265999251573505,加大投入情景
2025,安徽,0.20447559635684642,0.027748402567807,0.0,0.284538809561159,0.4550731274055068,0.3571428571428571,0.010110203403224,0.0793898318638917,0.0190880169671261,0.0755013188757281,0.218522258319431,0.1377840909090908,0.39148543796338847,0.16593775284326434,0.6434285714285713,0.3379732336306459,0.3405660377358491,0.2880161127895267,0.7354497354497355,0.26267984514733356,0.5,0.4253441295546557,0.6251585800344888,0.3887012127894156,0.1094491806626167,0.37678840411643155,0.7,0.6498973305954825,0.7688994174638342,0.5120689655172413,0.503393665158371,0.2341737710865227,0.2719101123595506,0.1141352063213344,0.173709167544784,0.295496360505865,中部,0.0982581502935849,0.0827947060634041,0.0235034778593663,0.0,0.1538461538461538,0.3927760781604658,0.3571428571428571,0.2379855275577975,0.1161554166614477,0.2857142857142857,0.3330188679245283,0.1632189046077774,0.3522267206477734,0.1109940288022479,0.3429765648515245,0.3528114663726571,0.295496360505865,0.34968396299357796,0.2722061790882717,0.08513801211659805,0.013093033347675254,0.0,9,1,0.29238305565545,加大投入情景
2026,安徽,0.22705093119004244,0.027748402567807,0.0,0.31595360435002906,0.4638245337017666,0.3571428571428571,0.010110203403224,0.0793898318638917,0.0190880169671261,0.0755013188757281,0.218522258319431,0.1377840909090908,0.4347077833278697,0.18425827812182716,0.6794285714285714,0.36827983368366796,0.3405660377358491,0.2880161127895267,0.7354497354497355,0.27011418038735246,0.5,0.43153846153846137,0.6251585800344888,0.3917618522601984,0.1094491806626167,0.38333492079026915,0.7,0.6498973305954825,0.7688994174638342,0.5120689655172413,0.503393665158371,0.2341737710865227,0.2719101123595506,0.1141352063213344,0.17784510010537408,0.295496360505865,中部,0.0982581502935849,0.0827947060634041,0.0235034778593663,0.0,0.1538461538461538,0.3927760781604658,0.3571428571428571,0.2379855275577975,0.1161554166614477,0.2857142857142857,0.3330188679245283,0.1632189046077774,0.3522267206477734,0.1109940288022479,0.3429765648515245,0.3528114663726571,0.295496360505865,0.38128349795531036,0.2781760725764372,0.11673754707833045,0.019639550021512853,0.0,10,1,0.2933736951360401,加大投入情景
2027,安徽,0.25211871867730234,0.027748402567807,0.0,0.35083678130141993,0.47257593999802633,0.3571428571428571,0.010110203403224,0.0793898318638917,0.0190880169671261,0.0755013188757281,0.218522258319431,0.1377840909090908,0.4827021354074033,0.20460149950619716,0.7154285714285714,0.40113754126417883,0.3405660377358491,0.2880161127895267,0.7354497354497355,0.2775485156273713,0.5,0.43773279352226707,0.6251585800344888,0.3948224917309812,0.1094491806626167,0.38988143746410675,0.7,0.6498973305954825,0.7688994174638342,0.5120689655172413,0.503393665158371,0.2341737710865227,0.2719101123595506,0.1141352063213344,0.1819810326659642,0.295496360505865,中部,0.0982581502935849,0.0827947060634041,0.0235034778593663,0.0,0.1538461538461538,0.3927760781604658,0.3571428571428571,0.2379855275577975,0.1161554166614477,0.2857142857142857,0.3330188679245283,0.1632189046077774,0.3522267206477734,0.1109940288022479,0.3429765648515245,0.3528114663726571,0.295496360505865,0.4155768882296057,0.28414596606460274,0.1510309373526258,0.02618606669535045,0.0,11,1,0.29469307826830465,加大投入情景
2028,安徽,0.2799541405724584,0.027748402567807,0.0,0.3895712706526971,0.4813273462942861,0.3571428571428571,0.010110203403224,0.0793898318638917,0.0190880169671261,0.0755013188757281,0.218522258319431,0.1377840909090908,0.5359953524253567,0.22719073480381918,0.7514285714285713,0.43682801397658044,0.3405660377358491,0.2880161127895267,0.7354497354497355,0.28498285086739017,0.5,0.44392712550607266,0.6251585800344888,0.397883131201764,0.1094491806626167,0.3964279541379444,0.7,0.6498973305954825,0.7688994174638342,0.5120689655172413,0.503393665158371,0.2341737710865227,0.2719101123595506,0.1141352063213344,0.18611696522655427,0.295496360505865,中部,0.0982581502935849,0.0827947060634041,0.0235034778593663,0.0,0.1538461538461538,0.3927760781604658,0.3571428571428571,0.2379855275577975,0.1161554166614477,0.2857142857142857,0.3330188679245283,0.1632189046077774,0.3522267206477734,0.1109940288022479,0.3429765648515245,0.3528114663726571,0.295496360505865,0.4528615516343203,0.2901158595527682,0.18831560075734038,0.032732583369188106,0.0,12,1,0.2951874419711194,加大投入情景
2029,安徽,0.3108627603489389,0.027748402567807,0.0,0.4325822804410238,0.49007875259054584,0.3571428571428571,0.010110203403224,0.0793898318638917,0.0190880169671261,0.0755013188757281,0.218522258319431,0.1377840909090908,0.5951724609196251,0.25227395745032605,0.7874285714285714,0.475664006117697,0.3405660377358491,0.2880161127895267,0.7354497354497355,0.292417186107409,0.5,0.4501214574898784,0.6251585800344888,0.40094377067254683,0.1094491806626167,0.402974470811782,0.7,0.6498973305954825,0.7688994174638342,0.5120689655172413,0.503393665158371,0.2341737710865227,0.2719101123595506,0.1141352063213344,0.19025289778714435,0.295496360505865,中部,0.0982581502935849,0.0827947060634041,0.0235034778593663,0.0,0.1538461538461538,0.3927760781604658,0.3571428571428571,0.2379855275577975,0.1161554166614477,0.2857142857142857,0.3330188679245283,0.1632189046077774,0.3522267206477734,0.1109940288022479,0.3429765648515245,0.3528114663726571,0.295496360505865,0.49346774270202387,0.29608575304093376,0.22892179182504396,0.039279100043025705,0.0,13,1,0.29486364572649254,加大投入情景
2030,安徽,0.34518387752422025,0.027748402567807,0.0,0.4803419642265683,0.4988301588868056,0.3571428571428571,0.010110203403224,0.0793898318638917,0.0190880169671261,0.0755013188757281,0.218522258319431,0.1377840909090908,0.6608830778741744,0.28012651863908267,0.8234285714285714,0.5179928019385234,0.3405660377358491,0.2880161127895267,0.7354497354497355,0.29985152134742793,0.5,0.456315789473684,0.6251585800344888,0.4040044101433296,0.1094491806626167,0.40952098748561955,0.7,0.6498973305954825,0.7688994174638342,0.5120689655172413,0.503393665158371,0.2341737710865227,0.2719101123595506,0.1141352063213344,0.19438883034773446,0.295496360505865,中部,0.0982581502935849,0.0827947060634041,0.0235034778593663,0.0,0.1538461538461538,0.3927760781604658,0.3571428571428571,0.2379855275577975,0.1161554166614477,0.2857142857142857,0.3330188679245283,0.1632189046077774,0.3522267206477734,0.1109940288022479,0.3429765648515245,0.3528114663726571,0.295496360505865,0.5377621780506684,0.3020556465290992,0.2732162271736885,0.04582561671686325,0.0,14,1,0.29486877361293484,加大投入情景
2024,山东,0.08516862356364265,0.0798567151729993,0.0,0.42761258956464215,0.7443996842001382,0.6428571428571429,0.0439241528991445,0.2106866057564792,0.0434782608695652,0.1188263201374924,0.4285933795767846,0.330965909090909,0.661584524921069,0.147922245275596,0.46457142857142847,0.35737188237927564,0.430188679245283,0.460221550855992,0.8148148148148148,0.31722586911472944,0.7390202702702703,0.44380566801619453,0.0059785622583314,0.4745490628445424,0.1615702690285364,0.4373143866439412,0.1117647058823529,0.5369609856262834,0.5102470579497653,0.5465517241379311,0.3800904977375565,0.5122437874115726,0.1415730337078651,0.0,0.11268879522304179,0.3137704329181567,东部,0.1675483417011535,0.041243459526008,0.1608454102682494,0.0333333333333333,0.3461538461538461,0.7082107964077766,0.6428571428571429,0.503508427861672,0.1130428247554392,0.2857142857142857,0.4056603773584906,0.202886793650268,0.376518218623482,0.0734106076571829,0.4066010263379973,0.449614112458655,0.3137704329181567,0.361943356336935,0.27728284297800504,0.05663368219406123,0.0077324744200303885,0.0,8,0,0.326256873162451,加大投入情景
2025,山东,0.08767579328373533,0.0798567151729993,0.0,0.44020052737117205,0.7589957564393566,0.6428571428571429,0.0439241528991445,0.2106866057564792,0.0434782608695652,0.1188263201374924,0.4285933795767846,0.330965909090909,0.6810600620233509,0.15227673826568133,0.5005714285714284,0.37235690990307363,0.430188679245283,0.460221550855992,0.8148148148148148,0.32646545753554684,0.7390202702702703,0.4503643724696359,0.0059785622583314,0.4783153252480705,0.1615702690285364,0.44504686106397157,0.1117647058823529,0.5369609856262834,0.5102470579497653,0.5465517241379311,0.3800904977375565,0.5122437874115726,0.1415730337078651,0.0,0.1154373024236038,0.3137704329181567,东部,0.1675483417011535,0.041243459526008,0.1608454102682494,0.0333333333333333,0.3461538461538461,0.7082107964077766,0.6428571428571429,0.503508427861672,0.1130428247554392,0.2857142857142857,0.4056603773584906,0.202886793650268,0.376518218623482,0.0734106076571829,0.4066010263379973,0.449614112458655,0.3137704329181567,0.37706295761105624,0.2835803319798891,0.0717532834681825,0.015464948840060777,0.0,9,0,0.3285308160666413,加大投入情景
2026,山东,0.09025676835305561,0.0798567151729993,0.0,0.45315902531107494,0.773591828678575,0.6428571428571429,0.0439241528991445,0.2106866057564792,0.0434782608695652,0.1188263201374924,0.4285933795767846,0.330965909090909,0.7011089144483689,0.15675941758207187,0.5365714285714285,0.38757111085319995,0.430188679245283,0.460221550855992,0.8148148148148148,0.3357050459563642,0.7390202702702703,0.45692307692307715,0.0059785622583314,0.48208158765159864,0.1615702690285364,0.452779335484002,0.1117647058823529,0.5369609856262834,0.5102470579497653,0.5465517241379311,0.3800904977375565,0.5122437874115726,0.1415730337078651,0.0,0.11818580962416579,0.3137704329181567,东部,0.1675483417011535,0.041243459526008,0.1608454102682494,0.0333333333333333,0.3461538461538461,0.7082107964077766,0.6428571428571429,0.503508427861672,0.1130428247554392,0.2857142857142857,0.4056603773584906,0.202886793650268,0.376518218623482,0.0734106076571829,0.4066010263379973,0.449614112458655,0.3137704329181567,0.3924156938552976,0.289877820981773,0.08710601971242388,0.02319742326009122,0.0,10,0,0.3283491296174985,加大投入情景
2027,山东,0.0929137214324852,0.0798567151729993,0.0,0.4664989918281767,0.7881879009177934,0.6428571428571429,0.0439241528991445,0.2106866057564792,0.0434782608695652,0.1188263201374924,0.4285933795767846,0.330965909090909,0.7217479592895536,0.16137405673738767,0.5725714285714285,0.4030212315718063,0.430188679245283,0.460221550855992,0.8148148148148148,0.3449446343771816,0.7390202702702703,0.4634817813765185,0.0059785622583314,0.48584785005512676,0.1615702690285364,0.4605118099040324,0.1117647058823529,0.5369609856262834,0.5102470579497653,0.5465517241379311,0.3800904977375565,0.5122437874115726,0.1415730337078651,0.0,0.1209343168247278,0.3137704329181567,东部,0.1675483417011535,0.041243459526008,0.1608454102682494,0.0333333333333333,0.3461538461538461,0.7082107964077766,0.6428571428571429,0.503508427861672,0.1130428247554392,0.2857142857142857,0.4056603773584906,0.202886793650268,0.376518218623482,0.0734106076571829,0.4066010263379973,0.449614112458655,0.3137704329181567,0.40800842803061044,0.29617530998365704,0.1026987538877367,0.03092989768012161,0.0,11,0,0.3281219032282294,加大投入情景
2028,山东,0.09564888914107897,0.0798567151729993,0.0,0.4802316564859704,0.8027839731570119,0.6428571428571429,0.0439241528991445,0.2106866057564792,0.0434782608695652,0.1188263201374924,0.4285933795767846,0.330965909090909,0.7429945704634122,0.16612454032783996,0.6085714285714285,0.418714216997946,0.430188679245283,0.460221550855992,0.8148148148148148,0.3541842227979989,0.7390202702702703,0.4700404858299598,0.0059785622583314,0.4896141124586549,0.1615702690285364,0.4682442843240628,0.1117647058823529,0.5369609856262834,0.5102470579497653,0.5465517241379311,0.3800904977375565,0.5122437874115726,0.1415730337078651,0.0,0.12368282402528978,0.3137704329181567,东部,0.1675483417011535,0.041243459526008,0.1608454102682494,0.0333333333333333,0.3461538461538461,0.7082107964077766,0.6428571428571429,0.503508427861672,0.1130428247554392,0.2857142857142857,0.4056603773584906,0.202886793650268,0.376518218623482,0.0734106076571829,0.4066010263379973,0.449614112458655,0.3137704329181567,0.42384822512783843,0.3024727989855409,0.11853855098496469,0.038662372100152,0.0,12,0,0.3297176451780181,加大投入情景
2029,山东,0.09846457393884743,0.0798567151729993,0.0,0.49436857942064555,0.8173800453962302,0.6428571428571429,0.0439241528991445,0.2106866057564792,0.0434782608695652,0.1188263201374924,0.4285933795767846,0.330965909090909,0.7648666333348655,0.17101486730327878,0.6445714285714285,0.43465721651381306,0.430188679245283,0.460221550855992,0.8148148148148148,0.36342381121881623,0.7390202702702703,0.4765991902834011,0.0059785622583314,0.493380374862183,0.1615702690285364,0.4759767587440932,0.1117647058823529,0.5369609856262834,0.5102470579497653,0.5465517241379311,0.3800904977375565,0.5122437874115726,0.1415730337078651,0.0,0.12643133122585176,0.3137704329181567,东部,0.1675483417011535,0.041243459526008,0.1608454102682494,0.0333333333333333,0.3461538461538461,0.7082107964077766,0.6428571428571429,0.503508427861672,0.1130428247554392,0.2857142857142857,0.4056603773584906,0.202886793650268,0.376518218623482,0.0734106076571829,0.4066010263379973,0.449614112458655,0.3137704329181567,0.4399423581150168,0.3087702879874249,0.13463268397214306,0.04639484652018239,0.0,13,0,0.3289698576067278,加大投入情景
2030,山东,0.10136314606496419,0.0798567151729993,0.0,0.5089216610723934,0.8319761176354487,0.6428571428571429,0.0439241528991445,0.2106866057564792,0.0434782608695652,0.1188263201374924,0.4285933795767846,0.330965909090909,0.7873825597731204,0.17604915433350243,0.6805714285714285,0.45085758996308184,0.430188679245283,0.460221550855992,0.8148148148148148,0.37266339963963363,0.7390202702702703,0.48315789473684234,0.0059785622583314,0.4971466372657111,0.1615702690285364,0.4837092331641235,0.1117647058823529,0.5369609856262834,0.5102470579497653,0.5465517241379311,0.3800904977375565,0.5122437874115726,0.1415730337078651,0.0,0.12917983842641378,0.3137704329181567,东部,0.1675483417011535,0.041243459526008,0.1608454102682494,0.0333333333333333,0.3461538461538461,0.7082107964077766,0.6428571428571429,0.503508427861672,0.1130428247554392,0.2857142857142857,0.4056603773584906,0.202886793650268,0.376518218623482,0.0734106076571829,0.4066010263379973,0.449614112458655,0.3137704329181567,0.45629831405974564,0.3150677769893089,0.1509886399168719,0.05412732094021272,0.0,14,0,0.3292455273278362,加大投入情景
2024,山西,0.014581808114883696,0.0403416792028478,0.0,0.3494563350440481,0.2583067206158097,0.3571428571428571,0.0262055777794138,0.6263753107152615,0.7312831389183457,0.0544843102930746,0.1642520560775017,0.0951704545454545,0.07868019629888677,0.008401125997693536,0.3217142857142857,0.15456675023395955,0.3490566037735849,0.2658610271903323,0.6031746031746031,0.08479952208692382,0.3800675675675676,0.36983805668016195,0.7141685088538936,0.46343550165380376,0.0543927714533666,0.35318708786287917,0.2352941176470588,0.4856262833675565,0.8475320039820027,0.1913793103448276,0.4434389140271494,0.0964991837475058,0.6247191011235955,0.2554872695346795,0.09180716543730236,0.2249592569043428,中部,0.0838102180695122,0.0066174207448445,0.0394107746615231,0.0333333333333333,0.1538461538461538,0.2465212671469456,0.3571428571428571,0.0571767289885206,0.0057617395443215,0.1428571428571428,0.3490566037735849,0.054132209740928,0.3036437246963563,0.0593607305936073,0.3401743555841983,0.4368246968026461,0.2249592569043428,0.17254661300385582,0.15851183090786586,0.03183512448963516,0.006244958331563688,0.0,8,1,0.2307987759796494,加大投入情景
2025,山西,0.015772420925680146,0.0403416792028478,0.0,0.3779896407931986,0.2633715582749433,0.3571428571428571,0.0262055777794138,0.6263753107152615,0.7312831389183457,0.0544843102930746,0.1642520560775017,0.0951704545454545,0.08510447845452815,0.009087082647181981,0.3577142857142857,0.16913358170697493,0.3490566037735849,0.2658610271903323,0.6031746031746031,0.08726941107974685,0.3800675675675676,0.37530364372469643,0.7141685088538936,0.4671135611907387,0.0543927714533666,0.35943204619444286,0.2352941176470588,0.4856262833675565,0.8475320039820027,0.1913793103448276,0.4434389140271494,0.0964991837475058,0.6247191011235955,0.2554872695346795,0.09404636459430975,0.2249592569043428,中部,0.0838102180695122,0.0066174207448445,0.0394107746615231,0.0333333333333333,0.1538461538461538,0.2465212671469456,0.3571428571428571,0.0571767289885206,0.0057617395443215,0.1428571428571428,0.3490566037735849,0.054132209740928,0.3036437246963563,0.0593607305936073,0.3401743555841983,0.4368246968026461,0.2249592569043428,0.18858151035605047,0.16164990297108126,0.04787002184182981,0.012489916663127376,0.0,9,1,0.23085458763383498,加大投入情景
2026,山西,0.01706024794023406,0.0403416792028478,0.0,0.40885270695968945,0.2684363959340768,0.3571428571428571,0.0262055777794138,0.6263753107152615,0.7312831389183457,0.0544843102930746,0.1642520560775017,0.0951704545454545,0.0920533068512403,0.009829048041820372,0.3937142857142857,0.18430191910145396,0.3490566037735849,0.2658610271903323,0.6031746031746031,0.08973930007256987,0.3800675675675676,0.3807692307692308,0.7141685088538936,0.47079162072767367,0.0543927714533666,0.36567700452600654,0.2352941176470588,0.4856262833675565,0.8475320039820027,0.1913793103448276,0.4434389140271494,0.0964991837475058,0.6247191011235955,0.2554872695346795,0.09628556375131711,0.2249592569043428,中部,0.0838102180695122,0.0066174207448445,0.0394107746615231,0.0333333333333333,0.1538461538461538,0.2465212671469456,0.3571428571428571,0.0571767289885206,0.0057617395443215,0.1428571428571428,0.3490566037735849,0.054132209740928,0.3036437246963563,0.0593607305936073,0.3401743555841983,0.4368246968026461,0.2249592569043428,0.20533778203210948,0.16478797503429665,0.06462629351788882,0.018734874994691064,0.0,10,1,0.23084848676756428,加大投入情景
2027,山西,0.018453226752804894,0.0403416792028478,0.0,0.4422357597882444,0.2735012335932103,0.3571428571428571,0.0262055777794138,0.6263753107152615,0.7312831389183457,0.0544843102930746,0.1642520560775017,0.0951704545454545,0.09956951098379874,0.010631595327062744,0.4297142857142857,0.20012087571323933,0.3490566037735849,0.2658610271903323,0.6031746031746031,0.0922091890653929,0.3800675675675676,0.38623481781376523,0.7141685088538936,0.4744696802646086,0.0543927714533666,0.37192196285757023,0.2352941176470588,0.4856262833675565,0.8475320039820027,0.1913793103448276,0.4434389140271494,0.0964991837475058,0.6247191011235955,0.2554872695346795,0.0985247629083245,0.2249592569043428,中部,0.0838102180695122,0.0066174207448445,0.0394107746615231,0.0333333333333333,0.1538461538461538,0.2465212671469456,0.3571428571428571,0.0571767289885206,0.0057617395443215,0.1428571428571428,0.3490566037735849,0.054132209740928,0.3036437246963563,0.0593607305936073,0.3401743555841983,0.4368246968026461,0.2249592569043428,0.22287432865015971,0.16792604709751205,0.08216284013593905,0.024979833326254752,0.0,11,1,0.23130888423447046,加大投入情景
2028,山西,0.019959943066675173,0.0403416792028478,0.0,0.47834455760315686,0.27856607125234384,0.3571428571428571,0.0262055777794138,0.6263753107152615,0.7312831389183457,0.0544843102930746,0.1642520560775017,0.0951704545454545,0.10769941739924839,0.011499671048254303,0.4657142857142857,0.21664357496632408,0.3490566037735849,0.2658610271903323,0.6031746031746031,0.0946790780582159,0.3800675675675676,0.39170040485829966,0.7141685088538936,0.47814773980154357,0.0543927714533666,0.3781669211891339,0.2352941176470588,0.4856262833675565,0.8475320039820027,0.1913793103448276,0.4434389140271494,0.0964991837475058,0.6247191011235955,0.2554872695346795,0.10076396206533186,0.2249592569043428,中部,0.0838102180695122,0.0066174207448445,0.0394107746615231,0.0333333333333333,0.1538461538461538,0.2465212671469456,0.3571428571428571,0.0571767289885206,0.0057617395443215,0.1428571428571428,0.3490566037735849,0.054132209740928,0.3036437246963563,0.0593607305936073,0.3401743555841983,0.4368246968026461,0.2249592569043428,0.24125486009683234,0.17106411916072745,0.10054337158261167,0.03122479165781844,0.0,12,1,0.23159906151933038,加大投入情景
2029,山西,0.021589683612615748,0.0403416792028478,0.0,0.5174016590112986,0.2836309089114774,0.3571428571428571,0.0262055777794138,0.6263753107152615,0.7312831389183457,0.0544843102930746,0.1642520560775017,0.0951704545454545,0.11649313523318258,0.01243862563894196,0.5017142857142857,0.23392747784206494,0.3490566037735849,0.2658610271903323,0.6031746031746031,0.09714896705103894,0.3800675675675676,0.3971659919028341,0.7141685088538936,0.4818257993384785,0.0543927714533666,0.3844118795206976,0.2352941176470588,0.4856262833675565,0.8475320039820027,0.1913793103448276,0.4434389140271494,0.0964991837475058,0.6247191011235955,0.2554872695346795,0.10300316122233924,0.2249592569043428,中部,0.0838102180695122,0.0066174207448445,0.0394107746615231,0.0333333333333333,0.1538461538461538,0.2465212671469456,0.3571428571428571,0.0571767289885206,0.0057617395443215,0.1428571428571428,0.3490566037735849,0.054132209740928,0.3036437246963563,0.0593607305936073,0.3401743555841983,0.4368246968026461,0.2249592569043428,0.2605482882067338,0.17420219122394281,0.11983679969251315,0.03746974998938213,0.0,13,1,0.23157095305866346,加大投入情景
2030,山西,0.023352493388173374,0.0403416792028478,0.0,0.5596477946546151,0.2886957465706109,0.3571428571428571,0.0262055777794138,0.6263753107152615,0.7312831389183457,0.0544843102930746,0.1642520560775017,0.0951704545454545,0.12600486506021966,0.013454246398572534,0.5377142857142857,0.25203473704317325,0.3490566037735849,0.2658610271903323,0.6031746031746031,0.09961885604386196,0.3800675675675676,0.40263157894736845,0.7141685088538936,0.4855038588754135,0.0543927714533666,0.3906568378522612,0.2352941176470588,0.4856262833675565,0.8475320039820027,0.1913793103448276,0.4434389140271494,0.0964991837475058,0.6247191011235955,0.2554872695346795,0.10524236037934662,0.2249592569043428,中部,0.0838102180695122,0.0066174207448445,0.0394107746615231,0.0333333333333333,0.1538461538461538,0.2465212671469456,0.3571428571428571,0.0571767289885206,0.0057617395443215,0.1428571428571428,0.3490566037735849,0.054132209740928,0.3036437246963563,0.0593607305936073,0.3401743555841983,0.4368246968026461,0.2249592569043428,0.28082915150441556,0.1773402632871582,0.1401176629901949,0.043714708320945705,0.0,14,1,0.23180080310109333,加大投入情景
